user_id,group,revenue
3150,A,207.2
3151,A,353.59
3152,A,247.97
3153,A,505.11
3154,A,605.7
3155,A,1763.63
3156,A,178.78
3157,A,159.1
3158,A,725.93
3159,A,312.09
3160,A,1070.4
3161,A,1239.48
3162,A,17.23
3163,A,1079.91
3164,A,1251.3
3165,A,169.75
3166,A,146.15
3167,A,2.13
3168,A,170.85
3169,A,1073.4
3170,A,379.36
3171,A,308.16
3172,A,2036.73
3173,A,4458.5
3174,A,652.81
3175,A,687.67
3176,A,63.22
3177,A,1559.52
3178,A,908.68
3179,A,1368.67
3180,A,237.2
3181,A,70.01
3182,A,2470.7
3183,A,1173.64
3184,A,603.21
3185,A,322.42
3186,A,309.48
3187,A,904.61
3188,A,600.64
3189,A,242.76
3190,A,118.36
3191,A,1321.49
3192,A,175.55
3193,A,675.37
3194,A,1213.03
3195,A,86.72
3196,A,245.18
3197,A,128.06
3198,A,508.74
3199,A,370.5
3200,A,479.14
3201,A,395.08
3202,A,1957.16
3203,A,572.41
3204,A,93.1
3205,A,397.64
3206,A,745.71
3207,A,487.12
3208,A,1318.82
3209,A,401.03
3210,A,250.91
3211,A,306.58
3212,A,293.44
3213,A,498.56
3214,A,106.22
3215,A,47.55
3216,A,354.75
3217,A,390.39
3218,A,1160.51
3219,A,617.65
3220,A,49.66
3221,A,506.32
3222,A,1173.37
3223,A,765.91
3224,A,286.61
3225,A,1483.74
3226,A,234.68
3227,A,543.19
3228,A,303.22
3229,A,87.23
3230,A,997.78
3231,A,206.35
3232,A,781.28
3233,A,98.22
3234,A,138.02
3235,A,548.02
3236,A,4303.85
3237,A,251.9
3238,A,964.7
3239,A,110.12
3240,A,141.54
3241,A,347.19
3242,A,5855.67
3243,A,295.75
3244,A,378.39
3245,A,268.31
3246,A,694.36
3247,A,250.36
3248,A,3076.14
3249,A,282.59
3250,A,2347.03
3251,A,353.07
3252,A,578.89
3253,A,22.03
3254,A,492.68
3255,A,270.49
3256,A,102.83
3257,A,15.72
3258,A,762.63
3259,A,1616.17
3260,A,73.62
3261,A,94.06
3262,A,687.86
3263,A,1533.17
3264,A,407.98
3265,A,2819.85
3266,A,625.81
3267,A,731.77
3268,A,401.77
3269,A,1844.78
3270,A,643.23
3271,A,506.29
3272,A,443.42
3273,A,1284.12
3274,A,150.18
3275,A,498.42
3276,A,143.51
3277,A,508.95
3278,A,1220.57
3279,A,277.92
3280,A,589.15
3281,A,169.89
3282,A,155.59
3283,A,415.39
3284,A,825.99
3285,A,956.53
3286,A,186.23
3287,A,506.62
3288,A,303.29
3289,A,507.79
3290,A,559.28
3291,A,736.8
3292,A,900.99
3293,A,210.8
3294,A,51.13
3295,A,63.34
3296,A,251.13
3297,A,196.76
3298,A,652.17
3299,A,89.45
3300,A,720.85
3301,A,84.08
3302,A,821.02
3303,A,84.85
3304,A,513.21
3305,A,46.5
3306,A,172.3
3307,A,159.28
3308,A,441.17
3309,A,145.82
3310,A,331.05
3311,A,93.95
3312,A,2454.85
3313,A,134.53
3314,A,262.96
3315,A,273.69
3316,A,1224.15
3317,A,386.63
3318,A,1238.61
3319,A,2140.07
3320,A,1563.0
3321,A,88.74
3322,A,265.48
3323,A,540.04
3324,A,42.15
3325,A,439.29
3326,A,129.48
3327,A,765.98
3328,A,1344.67
3329,A,488.07
3330,A,148.24
3331,A,524.83
3332,A,903.06
3333,A,102.09
3334,A,387.63
3335,A,57.07
3336,A,299.03
3337,A,1754.36
3338,A,762.26
3339,A,356.96
3340,A,337.77
3341,A,251.74
3342,A,397.04
3343,A,946.75
3344,A,397.52
3345,A,936.14
3346,A,580.75
3347,A,109.27
3348,A,361.12
3349,A,1354.79
3350,A,404.76
3351,A,2051.59
3352,A,384.46
3353,A,292.42
3354,A,411.14
3355,A,284.12
3356,A,748.35
3357,A,561.72
3358,A,1412.27
3359,A,379.93
3360,A,249.96
3361,A,404.69
3362,A,1592.84
3363,A,2016.09
3364,A,677.05
3365,A,2657.57
3366,A,444.58
3367,A,604.71
3368,A,35.75
3369,A,1733.33
3370,A,1705.99
3371,A,759.58
3372,A,203.37
3373,A,236.96
3374,A,892.5
3375,A,1348.49
3376,A,445.54
3377,A,150.34
3378,A,845.02
3379,A,434.56
3380,A,150.46
3381,A,194.18
3382,A,973.33
3383,A,378.46
3384,A,364.54
3385,A,2566.24
3386,A,571.88
3387,A,217.92
3388,A,828.22
3389,A,123.52
3390,A,155.6
3391,A,302.48
3392,A,2170.95
3393,A,96.74
3394,A,67.44
3395,A,926.52
3396,A,126.35
3397,A,306.02
3398,A,258.85
3399,A,316.76
3400,A,472.97
3401,A,87.72
3402,A,598.76
3403,A,204.07
3404,A,389.27
3405,A,329.28
3406,A,64.76
3407,A,342.4
3408,A,593.23
3409,A,322.9
3410,A,535.24
3411,A,851.98
3412,A,656.98
3413,A,319.92
3414,A,493.3
3415,A,854.04
3416,A,132.23
3417,A,247.0
3418,A,437.82
3419,A,174.91
3420,A,86.69
3421,A,144.52
3422,A,3610.31
3423,A,829.17
3424,A,304.08
3425,A,114.16
3426,A,865.76
3427,A,151.68
3428,A,1313.92
3429,A,1058.83
3430,A,843.68
3431,A,2060.71
3432,A,1546.28
3433,A,536.42
3434,A,48.91
3435,A,42.06
3436,A,99.5
3437,A,154.99
3438,A,620.62
3439,A,730.93
3440,A,525.96
3441,A,270.93
3442,A,1009.68
3443,A,794.66
3444,A,231.88
3445,A,540.65
3446,A,109.37
3447,A,131.01
3448,A,628.44
3449,A,189.36
3450,A,883.65
3451,A,402.84
3452,A,537.56
3453,A,192.33
3454,A,721.63
3455,A,2416.78
3456,A,258.75
3457,A,508.85
3458,A,194.87
3459,A,371.27
3460,A,149.54
3461,A,2974.41
3462,A,634.8
3463,A,389.37
3464,A,2195.16
3465,A,654.91
3466,A,1038.61
3467,A,226.29
3468,A,617.77
3469,A,1061.71
3470,A,283.56
3471,A,18.85
3472,A,238.14
3473,A,161.27
3474,A,96.81
3475,A,106.06
3476,A,183.56
3477,A,149.62
3478,A,228.42
3479,A,1153.74
3480,A,20.04
3481,A,1336.17
3482,A,735.55
3483,A,103.69
3484,A,387.71
3485,A,163.69
3486,A,185.46
3487,A,990.51
3488,A,895.05
3489,A,690.17
3490,A,392.72
3491,A,39.79
3492,A,2539.09
3493,A,200.37
3494,A,4338.49
3495,A,64.5
3496,A,532.73
3497,A,1596.11
3498,A,152.75
3499,A,173.57
3500,A,1583.89
3501,A,375.06
3502,A,2053.25
3503,A,567.77
3504,A,315.15
3505,A,1035.17
3506,A,133.79
3507,A,909.1
3508,A,719.03
3509,A,694.73
3510,A,713.37
3511,A,267.24
3512,A,3806.79
3513,A,279.05
3514,A,565.13
3515,A,119.38
3516,A,2362.42
3517,A,1868.44
3518,A,1023.27
3519,A,57.3
3520,A,171.73
3521,A,820.72
3522,A,433.02
3523,A,272.11
3524,A,553.23
3525,A,473.5
3526,A,686.8
3527,A,400.95
3528,A,3431.69
3529,A,1081.95
3530,A,1466.26
3531,A,113.92
3532,A,102.27
3533,A,208.21
3534,A,341.67
3535,A,1286.41
3536,A,252.8
3537,A,175.98
3538,A,675.74
3539,A,1004.46
3540,A,198.91
3541,A,1415.79
3542,A,768.96
3543,A,695.95
3544,A,238.4
3545,A,279.36
3546,A,840.23
3547,A,135.14
3548,A,289.53
3549,A,2280.54
3550,A,433.39
3551,A,419.63
3552,A,697.8
3553,A,313.61
3554,A,147.0
3555,A,147.26
3556,A,487.23
3557,A,109.51
3558,A,511.35
3559,A,277.52
3560,A,105.76
3561,A,697.13
3562,A,1010.7
3563,A,144.15
3564,A,292.25
3565,A,6133.19
3566,A,71.44
3567,A,492.64
3568,A,1213.4
3569,A,448.58
3570,A,185.4
3571,A,545.1
3572,A,396.5
3573,A,448.3
3574,A,660.19
3575,A,499.35
3576,A,185.65
3577,A,1066.36
3578,A,1785.97
3579,A,335.39
3580,A,412.48
3581,A,378.42
3582,A,401.74
3583,A,210.62
3584,A,108.12
3585,A,161.17
3586,A,594.88
3587,A,1657.52
3588,A,180.54
3589,A,6112.91
3590,A,300.47
3591,A,203.93
3592,A,285.3
3593,A,572.2
3594,A,79.91
3595,A,676.91
3596,A,202.7
3597,A,175.53
3598,A,1157.02
3599,A,357.89
3600,A,1610.37
3601,A,290.33
3602,A,2760.08
3603,A,120.64
3604,A,171.16
3605,A,1162.72
3606,A,533.25
3607,A,1192.3
3608,A,1886.2
3609,A,347.71
3610,A,349.93
3611,A,129.21
3612,A,90.28
3613,A,1967.9
3614,A,1411.28
3615,A,756.72
3616,A,87.42
3617,A,422.48
3618,A,61.33
3619,A,131.52
3620,A,492.72
3621,A,1144.26
3622,A,878.25
3623,A,489.89
3624,A,1410.15
3625,A,424.63
3626,A,246.64
3627,A,409.94
3628,A,68.33
3629,A,1484.45
3630,A,76.63
3631,A,507.01
3632,A,533.66
3633,A,1083.12
3634,A,1079.3
3635,A,66.78
3636,A,683.86
3637,A,7499.67
3638,A,499.07
3639,A,856.57
3640,A,1030.17
3641,A,1064.46
3642,A,152.41
3643,A,405.88
3644,A,134.88
3645,A,173.74
3646,A,468.45
3647,A,168.27
3648,A,152.28
3649,A,620.57
3650,A,218.28
3651,A,255.88
3652,A,2824.14
3653,A,306.7
3654,A,522.11
3655,A,1309.08
3656,A,338.82
3657,A,369.19
3658,A,1957.44
3659,A,1311.31
3660,A,288.36
3661,A,201.76
3662,A,1128.67
3663,A,84.56
3664,A,704.26
3665,A,96.61
3666,A,524.2
3667,A,348.82
3668,A,685.94
3669,A,164.2
3670,A,211.21
3671,A,595.17
3672,A,282.79
3673,A,107.74
3674,A,195.58
3675,A,113.94
3676,A,445.49
3677,A,102.66
3678,A,986.11
3679,A,142.01
3680,A,425.38
3681,A,259.98
3682,A,372.39
3683,A,211.63
3684,A,249.21
3685,A,291.77
3686,A,266.78
3687,A,546.03
3688,A,2231.91
3689,A,169.36
3690,A,734.59
3691,A,1246.62
3692,A,582.83
3693,A,353.08
3694,A,224.02
3695,A,27.03
3696,A,271.34
3697,A,1505.35
3698,A,4180.06
3699,A,80.96
3700,A,56.05
3701,A,74.37
3702,A,127.07
3703,A,544.47
3704,A,1742.9
3705,A,237.54
3706,A,197.61
3707,A,77.11
3708,A,2701.1
3709,A,1644.4
3710,A,674.74
3711,A,114.28
3712,A,173.37
3713,A,619.03
3714,A,794.72
3715,A,435.66
3716,A,912.26
3717,A,483.52
3718,A,373.16
3719,A,59.74
3720,A,413.6
3721,A,1020.04
3722,A,690.3
3723,A,137.71
3724,A,694.62
3725,A,3725.11
3726,A,854.3
3727,A,769.78
3728,A,723.89
3729,A,1795.84
3730,A,153.15
3731,A,304.61
3732,A,1031.57
3733,A,2065.39
3734,A,32.15
3735,A,276.66
3736,A,3493.2
3737,A,130.61
3738,A,204.78
3739,A,1183.82
3740,A,95.79
3741,A,866.79
3742,A,508.94
3743,A,40.36
3744,A,1292.07
3745,A,2050.72
3746,A,141.63
3747,A,180.19
3748,A,544.28
3749,A,389.72
3750,A,87.49
3751,A,304.42
3752,A,395.4
3753,A,126.22
3754,A,1288.28
3755,A,2359.51
3756,A,2537.7
3757,A,4419.94
3758,A,316.52
3759,A,307.78
3760,A,413.83
3761,A,926.15
3762,A,150.3
3763,A,692.4
3764,A,1085.71
3765,A,96.41
3766,A,11567.03
3767,A,115.3
3768,A,1213.7
3769,A,311.73
3770,A,883.22
3771,A,457.04
3772,A,367.47
3773,A,1461.08
3774,A,279.51
3775,A,680.88
3776,A,2403.8
3777,A,210.42
3778,A,5308.18
3779,A,431.07
3780,A,1333.79
3781,A,97.01
3782,A,174.77
3783,A,323.09
3784,A,117.19
3785,A,237.44
3786,A,237.77
3787,A,389.81
3788,A,1879.59
3789,A,226.4
3790,A,1020.12
3791,A,1584.77
3792,A,66.4
3793,A,261.74
3794,A,159.49
3795,A,316.74
3796,A,263.08
3797,A,468.25
3798,A,86.72
3799,A,128.07
3800,A,341.07
3801,A,857.8
3802,A,1332.43
3803,A,818.1
3804,A,307.78
3805,A,879.18
3806,A,3771.76
3807,A,5417.63
3808,A,202.79
3809,A,1351.71
3810,A,569.46
3811,A,1443.84
3812,A,157.39
3813,A,4619.22
3814,A,1121.22
3815,A,275.5
3816,A,71.86
3817,A,175.89
3818,A,1163.31
3819,A,1130.46
3820,A,226.58
3821,A,1137.18
3822,A,215.64
3823,A,277.59
3824,A,716.48
3825,A,1035.17
3826,A,748.21
3827,A,213.99
3828,A,1594.28
3829,A,556.69
3830,A,95.48
3831,A,188.95
3832,A,269.69
3833,A,261.71
3834,A,231.97
3835,A,356.66
3836,A,107.13
3837,A,2332.76
3838,A,1303.44
3839,A,450.29
3840,A,372.53
3841,A,559.62
3842,A,231.62
3843,A,124.75
3844,A,790.08
3845,A,78.2
3846,A,243.61
3847,A,240.71
3848,A,2882.04
3849,A,179.35
3850,A,611.97
3851,A,477.43
3852,A,3473.21
3853,A,167.98
3854,A,113.94
3855,A,206.86
3856,A,786.28
3857,A,324.33
3858,A,89.51
3859,A,41.29
3860,A,979.5
3861,A,278.3
3862,A,89.08
3863,A,205.13
3864,A,1208.77
3865,A,199.51
3866,A,178.09
3867,A,783.32
3868,A,1313.62
3869,A,480.39
3870,A,959.41
3871,A,75.72
3872,A,602.36
3873,A,227.61
3874,A,178.98
3875,A,488.97
3876,A,213.19
3877,A,615.29
3878,A,1093.17
3879,A,197.35
3880,A,698.96
3881,A,127.69
3882,A,126.96
3883,A,3069.28
3884,A,47.38
3885,A,349.13
3886,A,139.98
3887,A,660.7
3888,A,505.66
3889,A,1150.72
3890,A,612.12
3891,A,1239.38
3892,A,399.88
3893,A,1856.42
3894,A,49.97
3895,A,494.44
3896,A,667.28
3897,A,347.21
3898,A,1268.98
3899,A,461.54
3900,A,142.89
3901,A,40.12
3902,A,515.27
3903,A,1091.6
3904,A,219.02
3905,A,487.52
3906,A,2778.28
3907,A,306.57
3908,A,346.74
3909,A,571.01
3910,A,654.13
3911,A,504.38
3912,A,1100.92
3913,A,884.92
3914,A,107.69
3915,A,677.1
3916,A,456.14
3917,A,123.51
3918,A,108.82
3919,A,133.1
3920,A,226.96
3921,A,304.97
3922,A,471.95
3923,A,656.49
3924,A,214.66
3925,A,370.75
3926,A,529.95
3927,A,168.63
3928,A,423.24
3929,A,325.04
3930,A,640.04
3931,A,1446.85
3932,A,270.08
3933,A,506.7
3934,A,454.93
3935,A,437.79
3936,A,705.32
3937,A,424.1
3938,A,130.31
3939,A,188.07
3940,A,925.86
3941,A,146.57
3942,A,697.89
3943,A,244.07
3944,A,522.1
3945,A,223.0
3946,A,320.19
3947,A,900.56
3948,A,240.4
3949,A,258.12
3950,A,401.19
3951,A,1835.03
3952,A,213.7
3953,A,598.5
3954,A,3417.27
3955,A,383.55
3956,A,1679.43
3957,A,609.98
3958,A,324.24
3959,A,414.63
3960,A,330.22
3961,A,506.66
3962,A,174.53
3963,A,253.83
3964,A,1218.22
3965,A,892.91
3966,A,405.64
3967,A,218.77
3968,A,476.7
3969,A,502.06
3970,A,147.8
3971,A,177.95
3972,A,783.09
3973,A,740.8
3974,A,1091.66
3975,A,900.72
3976,A,41.94
3977,A,1638.03
3978,A,1224.35
3979,A,186.0
3980,A,35.23
3981,A,249.99
3982,A,1003.96
3983,A,1605.72
3984,A,138.22
3985,A,419.18
3986,A,193.61
3987,A,832.77
3988,A,441.96
3989,A,3093.11
3990,A,615.01
3991,A,2007.56
3992,A,355.35
3993,A,1159.38
3994,A,978.33
3995,A,75.61
3996,A,1203.26
3997,A,798.93
3998,A,494.54
3999,A,806.96
4000,A,1470.03
4001,B,358.06
4002,B,1212.94
4003,B,98.48
4004,B,5090.1
4005,B,457.69
4006,B,535.96
4007,B,4709.66
4008,B,81.47
4009,B,1667.23
4010,B,904.23
4011,B,320.44
4012,B,165.81
4013,B,63.39
4014,B,3521.2
4015,B,945.6
4016,B,319.08
4017,B,102.63
4018,B,115.34
4019,B,654.17
4020,B,263.5
4021,B,550.57
4022,B,1530.89
4023,B,43.87
4024,B,61.99
4025,B,991.58
4026,B,250.52
4027,B,591.47
4028,B,861.71
4029,B,303.56
4030,B,512.17
4031,B,2638.0
4032,B,297.25
4033,B,397.57
4034,B,279.07
4035,B,74.92
4036,B,220.19
4037,B,263.83
4038,B,293.09
4039,B,44.59
4040,B,531.3
4041,B,142.42
4042,B,285.53
4043,B,781.63
4044,B,2502.77
4045,B,139.77
4046,B,866.34
4047,B,710.53
4048,B,289.69
4049,B,203.56
4050,B,244.91
4051,B,2123.0
4052,B,412.71
4053,B,1705.0
4054,B,214.37
4055,B,158.74
4056,B,1774.81
4057,B,88.64
4058,B,413.99
4059,B,231.24
4060,B,1052.64
4061,B,1343.61
4062,B,1077.17
4063,B,542.61
4064,B,431.33
4065,B,77.21
4066,B,403.11
4067,B,766.21
4068,B,186.8
4069,B,1429.93
4070,B,457.19
4071,B,150.57
4072,B,700.31
4073,B,172.3
4074,B,1639.32
4075,B,675.64
4076,B,2121.02
4077,B,85.97
4078,B,708.36
4079,B,430.69
4080,B,369.76
4081,B,247.73
4082,B,304.08
4083,B,223.93
4084,B,465.2
4085,B,448.13
4086,B,140.27
4087,B,3555.45
4088,B,46.5
4089,B,110.49
4090,B,104.83
4091,B,3876.36
4092,B,345.67
4093,B,2203.69
4094,B,966.26
4095,B,1706.67
4096,B,121.15
4097,B,21.88
4098,B,376.83
4099,B,318.51
4100,B,1449.96
4101,B,1211.21
4102,B,536.39
4103,B,201.91
4104,B,1940.43
4105,B,1105.36
4106,B,2432.16
4107,B,614.47
4108,B,879.17
4109,B,370.12
4110,B,2350.23
4111,B,463.97
4112,B,1116.73
4113,B,374.51
4114,B,969.34
4115,B,498.38
4116,B,1160.97
4117,B,2581.85
4118,B,582.32
4119,B,354.03
4120,B,120.27
4121,B,1272.16
4122,B,140.18
4123,B,378.78
4124,B,97.78
4125,B,2313.21
4126,B,1215.23
4127,B,111.24
4128,B,248.38
4129,B,681.01
4130,B,245.84
4131,B,481.37
4132,B,358.76
4133,B,259.61
4134,B,1101.83
4135,B,592.49
4136,B,44.41
4137,B,317.46
4138,B,3327.44
4139,B,269.0
4140,B,419.85
4141,B,47.59
4142,B,247.41
4143,B,250.35
4144,B,96.57
4145,B,101.19
4146,B,1428.42
4147,B,262.71
4148,B,529.33
4149,B,766.44
4150,B,743.39
4151,B,1282.71
4152,B,269.85
4153,B,628.61
4154,B,1208.39
4155,B,282.8
4156,B,2159.65
4157,B,1634.47
4158,B,142.09
4159,B,156.34
4160,B,1277.47
4161,B,365.14
4162,B,528.25
4163,B,1131.06
4164,B,699.22
4165,B,456.11
4166,B,749.92
4167,B,770.5
4168,B,262.44
4169,B,262.69
4170,B,69.93
4171,B,299.28
4172,B,161.09
4173,B,221.3
4174,B,191.69
4175,B,34.85
4176,B,135.04
4177,B,244.13
4178,B,564.01
4179,B,119.07
4180,B,164.22
4181,B,2469.72
4182,B,97.6
4183,B,271.17
4184,B,269.95
4185,B,929.66
4186,B,225.54
4187,B,531.35
4188,B,148.04
4189,B,206.21
4190,B,137.21
4191,B,296.79
4192,B,392.92
4193,B,1226.15
4194,B,104.4
4195,B,213.11
4196,B,215.84
4197,B,2450.44
4198,B,209.26
4199,B,987.3
4200,B,167.83
4201,B,1121.01
4202,B,86.06
4203,B,676.55
4204,B,134.0
4205,B,199.86
4206,B,1880.59
4207,B,588.37
4208,B,329.26
4209,B,452.28
4210,B,1144.21
4211,B,699.95
4212,B,183.16
4213,B,251.13
4214,B,118.22
4215,B,1090.88
4216,B,60.64
4217,B,1012.39
4218,B,889.77
4219,B,607.49
4220,B,762.7
4221,B,139.99
4222,B,1670.3
4223,B,604.33
4224,B,87.61
4225,B,2112.25
4226,B,883.35
4227,B,348.31
4228,B,374.88
4229,B,2942.15
4230,B,666.74
4231,B,798.46
4232,B,889.9
4233,B,1120.69
4234,B,1007.8
4235,B,1080.29
4236,B,2839.24
4237,B,159.63
4238,B,465.33
4239,B,406.86
4240,B,1658.4
4241,B,629.11
4242,B,582.78
4243,B,24.79
4244,B,11845.43
4245,B,854.61
4246,B,96.88
4247,B,118.17
4248,B,1013.83
4249,B,935.13
4250,B,4319.17
4251,B,2638.47
4252,B,90.74
4253,B,342.63
4254,B,1192.04
4255,B,1643.66
4256,B,615.53
4257,B,1045.15
4258,B,758.67
4259,B,703.27
4260,B,550.48
4261,B,143.07
4262,B,2515.24
4263,B,356.31
4264,B,1107.29
4265,B,187.14
4266,B,869.21
4267,B,847.89
4268,B,181.84
4269,B,118.26
4270,B,625.96
4271,B,313.34
4272,B,328.72
4273,B,2645.91
4274,B,4005.46
4275,B,417.88
4276,B,291.83
4277,B,159.47
4278,B,418.44
4279,B,312.93
4280,B,149.05
4281,B,1627.64
4282,B,1537.56
4283,B,950.94
4284,B,839.71
4285,B,1482.49
4286,B,1046.58
4287,B,2552.63
4288,B,29.33
4289,B,151.19
4290,B,574.93
4291,B,157.35
4292,B,1215.71
4293,B,52.34
4294,B,463.47
4295,B,304.12
4296,B,399.13
4297,B,1052.35
4298,B,547.35
4299,B,1000.2
4300,B,108.16
4301,B,209.19
4302,B,333.35
4303,B,41.91
4304,B,1130.51
4305,B,364.98
4306,B,900.83
4307,B,81.07
4308,B,482.77
4309,B,41.77
4310,B,127.11
4311,B,854.72
4312,B,2524.73
4313,B,1160.18
4314,B,295.71
4315,B,169.69
4316,B,278.54
4317,B,3934.75
4318,B,958.35
4319,B,2712.42
4320,B,328.75
4321,B,209.99
4322,B,1340.0
4323,B,379.42
4324,B,922.36
4325,B,1239.2
4326,B,498.57
4327,B,509.78
4328,B,2389.63
4329,B,1408.36
4330,B,500.92
4331,B,832.34
4332,B,618.51
4333,B,302.4
4334,B,243.95
4335,B,712.58
4336,B,258.41
4337,B,212.8
4338,B,266.9
4339,B,156.27
4340,B,243.69
4341,B,2780.22
4342,B,53.08
4343,B,1076.75
4344,B,227.01
4345,B,318.65
4346,B,539.81
4347,B,1099.67
4348,B,264.44
4349,B,295.23
4350,B,307.21
4351,B,487.72
4352,B,163.39
4353,B,377.16
4354,B,137.27
4355,B,445.84
4356,B,198.81
4357,B,60.12
4358,B,370.7
4359,B,664.15
4360,B,264.83
4361,B,1224.64
4362,B,377.03
4363,B,2283.75
4364,B,147.29
4365,B,93.09
4366,B,3316.23
4367,B,1211.96
4368,B,167.84
4369,B,7740.21
4370,B,464.24
4371,B,594.14
4372,B,808.56
4373,B,2327.64
4374,B,705.75
4375,B,1515.31
4376,B,989.36
4377,B,601.35
4378,B,2893.48
4379,B,402.78
4380,B,544.13
4381,B,479.62
4382,B,1599.44
4383,B,1302.36
4384,B,1193.93
4385,B,1169.89
4386,B,712.14
4387,B,440.98
4388,B,335.22
4389,B,2004.38
4390,B,249.49
4391,B,577.61
4392,B,1232.32
4393,B,1608.71
4394,B,114.65
4395,B,140.64
4396,B,99.07
4397,B,1217.52
4398,B,1785.7
4399,B,139.64
4400,B,840.46
4401,B,843.81
4402,B,2634.78
4403,B,118.13
4404,B,404.78
4405,B,82.56
4406,B,2322.36
4407,B,127.73
4408,B,1101.24
4409,B,1028.31
4410,B,7.59
4411,B,1076.77
4412,B,203.75
4413,B,146.54
4414,B,723.34
4415,B,331.44
4416,B,3258.55
4417,B,297.09
4418,B,713.1
4419,B,70.37
4420,B,359.69
4421,B,1394.11
4422,B,2414.59
4423,B,1033.11
4424,B,193.56
4425,B,870.53
4426,B,1727.69
4427,B,431.94
4428,B,235.55
4429,B,442.89
4430,B,153.77
4431,B,227.29
4432,B,2041.52
4433,B,697.98
4434,B,895.01
4435,B,522.71
4436,B,1212.56
4437,B,584.18
4438,B,327.45
4439,B,138.59
4440,B,89.31
4441,B,94.09
4442,B,822.99
4443,B,32.26
4444,B,355.6
4445,B,977.46
4446,B,124.86
4447,B,728.86
4448,B,644.18
4449,B,4907.54
4450,B,648.53
4451,B,113.75
4452,B,565.49
4453,B,275.67
4454,B,103.03
4455,B,220.76
4456,B,194.16
4457,B,732.59
4458,B,206.67
4459,B,395.97
4460,B,1249.21
4461,B,490.68
4462,B,209.86
4463,B,370.31
4464,B,1050.72
4465,B,260.46
4466,B,2179.24
4467,B,474.75
4468,B,642.93
4469,B,195.65
4470,B,316.0
4471,B,898.52
4472,B,2613.22
4473,B,769.97
4474,B,2061.25
4475,B,211.51
4476,B,121.85
4477,B,65.25
4478,B,1575.58
4479,B,1144.44
4480,B,34.77
4481,B,176.84
4482,B,63.3
4483,B,2067.63
4484,B,2934.57
4485,B,650.4
4486,B,2244.28
4487,B,90.01
4488,B,659.86
4489,B,233.01
4490,B,1221.84
4491,B,854.86
4492,B,549.46
4493,B,131.07
4494,B,599.31
4495,B,348.2
4496,B,184.16
4497,B,207.51
4498,B,420.42
4499,B,222.15
4500,B,288.21
4501,B,135.56
4502,B,294.29
4503,B,484.37
4504,B,515.03
4505,B,999.2
4506,B,242.69
4507,B,140.94
4508,B,186.75
4509,B,813.04
4510,B,126.12
4511,B,157.84
4512,B,256.91
4513,B,3477.16
4514,B,5540.17
4515,B,232.41
4516,B,88.29
4517,B,290.44
4518,B,719.03
4519,B,35.8
4520,B,259.25
4521,B,16.25
4522,B,2058.51
4523,B,451.3
4524,B,128.7
4525,B,118.86
4526,B,168.12
4527,B,566.67
4528,B,534.73
4529,B,287.71
4530,B,1111.49
4531,B,765.63
4532,B,94.55
4533,B,541.6
4534,B,2461.11
4535,B,346.52
4536,B,205.27
4537,B,429.86
4538,B,55.93
4539,B,370.36
4540,B,1294.68
4541,B,463.39
4542,B,994.01
4543,B,966.69
4544,B,121.87
4545,B,151.85
4546,B,176.31
4547,B,839.85
4548,B,433.07
4549,B,412.01
4550,B,1544.36
4551,B,306.32
4552,B,764.28
4553,B,1296.28
4554,B,1688.2
4555,B,1197.14
4556,B,183.12
4557,B,83.42
4558,B,747.63
4559,B,452.32
4560,B,293.79
4561,B,431.02
4562,B,1658.31
4563,B,285.19
4564,B,152.47
4565,B,598.34
4566,B,2085.34
4567,B,2543.26
4568,B,226.43
4569,B,528.21
4570,B,1605.58
4571,B,1863.33
4572,B,253.71
4573,B,139.81
4574,B,972.84
4575,B,531.21
4576,B,579.07
4577,B,191.09
4578,B,462.16
4579,B,327.58
4580,B,298.38
4581,B,358.4
4582,B,86.5
4583,B,781.33
4584,B,362.24
4585,B,684.86
4586,B,842.44
4587,B,196.02
4588,B,74.19
4589,B,166.42
4590,B,1031.95
4591,B,660.65
4592,B,670.54
4593,B,58.05
4594,B,245.46
4595,B,535.91
4596,B,409.96
4597,B,3323.69
4598,B,456.5
4599,B,1864.07
4600,B,102.39
4601,B,375.37
4602,B,67.17
4603,B,1010.07
4604,B,462.43
4605,B,580.54
4606,B,481.21
4607,B,1729.14
4608,B,1241.29
4609,B,109.23
4610,B,494.3
4611,B,379.32
4612,B,1329.06
4613,B,696.44
4614,B,624.31
4615,B,2612.59
4616,B,899.96
4617,B,306.46
4618,B,2107.74
4619,B,334.0
4620,B,542.92
4621,B,1204.0
4622,B,355.13
4623,B,468.15
4624,B,334.13
4625,B,121.14
4626,B,299.66
4627,B,152.8
4628,B,2573.09
4629,B,1463.86
4630,B,1817.16
4631,B,119.26
4632,B,129.47
4633,B,757.51
4634,B,541.84
4635,B,1395.48
4636,B,749.2
4637,B,230.84
4638,B,583.22
4639,B,1634.66
4640,B,3477.72
4641,B,467.71
4642,B,171.05
4643,B,285.7
4644,B,747.41
4645,B,574.32
4646,B,903.51
4647,B,2299.96
4648,B,1009.27
4649,B,328.99
4650,B,115.3
4651,B,522.22
4652,B,359.6
4653,B,1547.22
4654,B,175.87
4655,B,91.23
4656,B,128.0
4657,B,89.54
4658,B,354.0
4659,B,343.55
4660,B,146.92
4661,B,269.72
4662,B,1298.72
4663,B,42.98
4664,B,3299.69
4665,B,243.34
